Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,15:54:18
End time, 2021-12-29,16:04:23
Trigger time, 2021-12-29,15:54:18
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
2285,2021/12/29,16:01:54,800000,+0.594,+0.801,-2.372,LLLL,LLLL
2286,2021/12/29,16:01:55,000000,+0.594,+0.799,-2.378,LLLL,LLLL
2287,2021/12/29,16:01:55,200000,+0.595,+0.802,-2.370,LLLL,LLLL
2288,2021/12/29,16:01:55,400000,+0.595,+0.801,-2.373,LLLL,LLLL
2289,2021/12/29,16:01:55,600000,+0.592,+0.800,-2.374,LLLL,LLLL
2290,2021/12/29,16:01:55,800000,+0.594,+0.797,-2.367,LLLL,LLLL
2291,2021/12/29,16:01:56,000000,+0.596,+0.801,-2.371,LLLL,LLLL
2292,2021/12/29,16:01:56,200000,+0.593,+0.800,-2.368,LLLL,LLLL
2293,2021/12/29,16:01:56,400000,+0.595,+0.801,-2.372,LLLL,LLLL
2294,2021/12/29,16:01:56,600000,+0.594,+0.801,-2.369,LLLL,LLLL
2295,2021/12/29,16:01:56,800000,+0.593,+0.802,-2.370,LLLL,LLLL
2296,2021/12/29,16:01:57,000000,+0.593,+0.799,-2.368,LLLL,LLLL
2297,2021/12/29,16:01:57,200000,+0.595,+0.801,-2.364,LLLL,LLLL
2298,2021/12/29,16:01:57,400000,+0.594,+0.800,-2.372,LLLL,LLLL
2299,2021/12/29,16:01:57,600000,+0.592,+0.799,-2.372,LLLL,LLLL
2300,2021/12/29,16:01:57,800000,+0.594,+0.801,-2.365,LLLL,LLLL
2301,2021/12/29,16:01:58,000000,+0.594,+0.798,-2.371,LLLL,LLLL
2302,2021/12/29,16:01:58,200000,+0.591,+0.801,-2.370,LLLL,LLLL
2303,2021/12/29,16:01:58,400000,+0.592,+0.800,-2.365,LLLL,LLLL
2304,2021/12/29,16:01:58,600000,+0.594,+0.801,-2.368,LLLL,LLLL
2305,2021/12/29,16:01:58,800000,+0.590,+0.800,-2.371,LLLL,LLLL
2306,2021/12/29,16:01:59,000000,+0.593,+0.801,-2.369,LLLL,LLLL
2307,2021/12/29,16:01:59,200000,+0.591,+0.798,-2.361,LLLL,LLLL
2308,2021/12/29,16:01:59,400000,+0.593,+0.799,-2.374,LLLL,LLLL
2309,2021/12/29,16:01:59,600000,+0.590,+0.799,-2.373,LLLL,LLLL
2310,2021/12/29,16:01:59,800000,+0.593,+0.801,-2.367,LLLL,LLLL
2311,2021/12/29,16:02:00,000000,+0.594,+0.800,-2.367,LLLL,LLLL
2312,2021/12/29,16:02:00,200000,+0.590,+0.799,-2.377,LLLL,LLLL
2313,2021/12/29,16:02:00,400000,+0.590,+0.798,-2.372,LLLL,LLLL
2314,2021/12/29,16:02:00,600000,+0.591,+0.798,-2.367,LLLL,LLLL
2315,2021/12/29,16:02:00,800000,+0.592,+0.800,-2.363,LLLL,LLLL
2316,2021/12/29,16:02:01,000000,+0.592,+0.799,-2.367,LLLL,LLLL
2317,2021/12/29,16:02:01,200000,+0.593,+0.797,-2.370,LLLL,LLLL
2318,2021/12/29,16:02:01,400000,+0.592,+0.797,-2.369,LLLL,LLLL
2319,2021/12/29,16:02:01,600000,+0.592,+0.798,-2.356,LLLL,LLLL
2320,2021/12/29,16:02:01,800000,+0.590,+0.799,-2.373,LLLL,LLLL
2321,2021/12/29,16:02:02,000000,+0.590,+0.797,-2.363,LLLL,LLLL
2322,2021/12/29,16:02:02,200000,+0.593,+0.797,-2.366,LLLL,LLLL
2323,2021/12/29,16:02:02,400000,+0.590,+0.799,-2.365,LLLL,LLLL
2324,2021/12/29,16:02:02,600000,+0.590,+0.795,-2.372,LLLL,LLLL
2325,2021/12/29,16:02:02,800000,+0.592,+0.796,-2.368,LLLL,LLLL
2326,2021/12/29,16:02:03,000000,+0.591,+0.799,-2.362,LLLL,LLLL
2327,2021/12/29,16:02:03,200000,+0.590,+0.799,-2.365,LLLL,LLLL
2328,2021/12/29,16:02:03,400000,+0.590,+0.798,-2.366,LLLL,LLLL
2329,2021/12/29,16:02:03,600000,+0.589,+0.797,-2.368,LLLL,LLLL
2330,2021/12/29,16:02:03,800000,+0.590,+0.797,-2.365,LLLL,LLLL
2331,2021/12/29,16:02:04,000000,+0.592,+0.798,-2.357,LLLL,LLLL
2332,2021/12/29,16:02:04,200000,+0.592,+0.797,-2.369,LLLL,LLLL
2333,2021/12/29,16:02:04,400000,+0.590,+0.798,-2.364,LLLL,LLLL
2334,2021/12/29,16:02:04,600000,+0.590,+0.798,-2.358,LLLL,LLLL
2335,2021/12/29,16:02:04,800000,+0.592,+0.797,-2.365,LLLL,LLLL
2336,2021/12/29,16:02:05,000000,+0.591,+0.798,-2.365,LLLL,LLLL
2337,2021/12/29,16:02:05,200000,+0.592,+0.796,-2.362,LLLL,LLLL
2338,2021/12/29,16:02:05,400000,+0.591,+0.799,-2.365,LLLL,LLLL
2339,2021/12/29,16:02:05,600000,+0.592,+0.796,-2.359,LLLL,LLLL
2340,2021/12/29,16:02:05,800000,+0.589,+0.798,-2.370,LLLL,LLLL
2341,2021/12/29,16:02:06,000000,+0.589,+0.797,-2.368,LLLL,LLLL
2342,2021/12/29,16:02:06,200000,+0.590,+0.797,-2.362,LLLL,LLLL
2343,2021/12/29,16:02:06,400000,+0.589,+0.798,-2.369,LLLL,LLLL
2344,2021/12/29,16:02:06,600000,+0.589,+0.798,-2.365,LLLL,LLLL
2345,2021/12/29,16:02:06,800000,+0.590,+0.794,-2.360,LLLL,LLLL
2346,2021/12/29,16:02:07,000000,+0.589,+0.797,-2.370,LLLL,LLLL
2347,2021/12/29,16:02:07,200000,+0.590,+0.796,-2.357,LLLL,LLLL
2348,2021/12/29,16:02:07,400000,+0.589,+0.796,-2.365,LLLL,LLLL
2349,2021/12/29,16:02:07,600000,+0.591,+0.797,-2.368,LLLL,LLLL
2350,2021/12/29,16:02:07,800000,+0.588,+0.797,-2.356,LLLL,LLLL
2351,2021/12/29,16:02:08,000000,+0.589,+0.795,-2.363,LLLL,LLLL
2352,2021/12/29,16:02:08,200000,+0.592,+0.798,-2.365,LLLL,LLLL
2353,2021/12/29,16:02:08,400000,+0.589,+0.795,-2.364,LLLL,LLLL
2354,2021/12/29,16:02:08,600000,+0.590,+0.798,-2.369,LLLL,LLLL
2355,2021/12/29,16:02:08,800000,+0.589,+0.795,-2.353,LLLL,LLLL
2356,2021/12/29,16:02:09,000000,+0.590,+0.795,-2.364,LLLL,LLLL
2357,2021/12/29,16:02:09,200000,+0.588,+0.793,-2.370,LLLL,LLLL
2358,2021/12/29,16:02:09,400000,+0.588,+0.795,-2.352,LLLL,LLLL
2359,2021/12/29,16:02:09,600000,+0.592,+0.794,-2.355,LLLL,LLLL
2360,2021/12/29,16:02:09,800000,+0.587,+0.798,-2.372,LLLL,LLLL
2361,2021/12/29,16:02:10,000000,+0.589,+0.793,-2.355,LLLL,LLLL
2362,2021/12/29,16:02:10,200000,+0.590,+0.799,-2.358,LLLL,LLLL
2363,2021/12/29,16:02:10,400000,+0.589,+0.795,-2.357,LLLL,LLLL
2364,2021/12/29,16:02:10,600000,+0.591,+0.796,-2.362,LLLL,LLLL
2365,2021/12/29,16:02:10,800000,+0.586,+0.795,-2.367,LLLL,LLLL
2366,2021/12/29,16:02:11,000000,+0.589,+0.797,-2.350,LLLL,LLLL
2367,2021/12/29,16:02:11,200000,+0.589,+0.795,-2.357,LLLL,LLLL
2368,2021/12/29,16:02:11,400000,+0.586,+0.794,-2.371,LLLL,LLLL
2369,2021/12/29,16:02:11,600000,+0.588,+0.795,-2.356,LLLL,LLLL
2370,2021/12/29,16:02:11,800000,+0.591,+0.798,-2.357,LLLL,LLLL
2371,2021/12/29,16:02:12,000000,+0.586,+0.795,-2.363,LLLL,LLLL
2372,2021/12/29,16:02:12,200000,+0.589,+0.796,-2.362,LLLL,LLLL
2373,2021/12/29,16:02:12,400000,+0.590,+0.796,-2.361,LLLL,LLLL
2374,2021/12/29,16:02:12,600000,+0.589,+0.795,-2.353,LLLL,LLLL
2375,2021/12/29,16:02:12,800000,+0.588,+0.797,-2.358,LLLL,LLLL
2376,2021/12/29,16:02:13,000000,+0.587,+0.796,-2.370,LLLL,LLLL
2377,2021/12/29,16:02:13,200000,+0.589,+0.798,-2.352,LLLL,LLLL
2378,2021/12/29,16:02:13,400000,+0.590,+0.795,-2.353,LLLL,LLLL
2379,2021/12/29,16:02:13,600000,+0.588,+0.797,-2.372,LLLL,LLLL
2380,2021/12/29,16:02:13,800000,+0.589,+0.796,-2.353,LLLL,LLLL
2381,2021/12/29,16:02:14,000000,+0.591,+0.796,-2.359,LLLL,LLLL
2382,2021/12/29,16:02:14,200000,+0.586,+0.795,-2.356,LLLL,LLLL
2383,2021/12/29,16:02:14,400000,+0.588,+0.795,-2.359,LLLL,LLLL
2384,2021/12/29,16:02:14,600000,+0.589,+0.794,-2.366,LLLL,LLLL
2385,2021/12/29,16:02:14,800000,+0.586,+0.797,-2.348,LLLL,LLLL
2386,2021/12/29,16:02:15,000000,+0.587,+0.794,-2.358,LLLL,LLLL
2387,2021/12/29,16:02:15,200000,+0.585,+0.797,-2.369,LLLL,LLLL
2388,2021/12/29,16:02:15,400000,+0.589,+0.795,-2.347,LLLL,LLLL
2389,2021/12/29,16:02:15,600000,+0.588,+0.796,-2.355,LLLL,LLLL
2390,2021/12/29,16:02:15,800000,+0.586,+0.796,-2.360,LLLL,LLLL
2391,2021/12/29,16:02:16,000000,+0.586,+0.794,-2.357,LLLL,LLLL
2392,2021/12/29,16:02:16,200000,+0.588,+0.796,-2.361,LLLL,LLLL
2393,2021/12/29,16:02:16,400000,+0.586,+0.797,-2.349,LLLL,LLLL
2394,2021/12/29,16:02:16,600000,+0.588,+0.793,-2.365,LLLL,LLLL
2395,2021/12/29,16:02:16,800000,+0.584,+0.796,-2.367,LLLL,LLLL
2396,2021/12/29,16:02:17,000000,+0.586,+0.794,-2.350,LLLL,LLLL
2397,2021/12/29,16:02:17,200000,+0.586,+0.795,-2.358,LLLL,LLLL
2398,2021/12/29,16:02:17,400000,+0.586,+0.795,-2.357,LLLL,LLLL
2399,2021/12/29,16:02:17,600000,+0.585,+0.794,-2.354,LLLL,LLLL
2400,2021/12/29,16:02:17,800000,+0.585,+0.795,-2.357,LLLL,LLLL
2401,2021/12/29,16:02:18,000000,+0.587,+0.797,-2.347,LLLL,LLLL
2402,2021/12/29,16:02:18,200000,+0.584,+0.793,-2.359,LLLL,LLLL
2403,2021/12/29,16:02:18,400000,+0.584,+0.793,-2.362,LLLL,LLLL
2404,2021/12/29,16:02:18,600000,+0.587,+0.795,-2.346,LLLL,LLLL
2405,2021/12/29,16:02:18,800000,+0.585,+0.791,-2.364,LLLL,LLLL
2406,2021/12/29,16:02:19,000000,+0.584,+0.795,-2.353,LLLL,LLLL
2407,2021/12/29,16:02:19,200000,+0.585,+0.793,-2.353,LLLL,LLLL
2408,2021/12/29,16:02:19,400000,+0.585,+0.794,-2.360,LLLL,LLLL
2409,2021/12/29,16:02:19,600000,+0.586,+0.794,-2.347,LLLL,LLLL
2410,2021/12/29,16:02:19,800000,+0.586,+0.794,-2.360,LLLL,LLLL
2411,2021/12/29,16:02:20,000000,+0.586,+0.795,-2.365,LLLL,LLLL
2412,2021/12/29,16:02:20,200000,+0.585,+0.794,-2.348,LLLL,LLLL
2413,2021/12/29,16:02:20,400000,+0.585,+0.795,-2.361,LLLL,LLLL
2414,2021/12/29,16:02:20,600000,+0.584,+0.794,-2.353,LLLL,LLLL
2415,2021/12/29,16:02:20,800000,+0.585,+0.793,-2.348,LLLL,LLLL
2416,2021/12/29,16:02:21,000000,+0.585,+0.793,-2.352,LLLL,LLLL
2417,2021/12/29,16:02:21,200000,+0.584,+0.792,-2.351,LLLL,LLLL
2418,2021/12/29,16:02:21,400000,+0.585,+0.793,-2.360,LLLL,LLLL
2419,2021/12/29,16:02:21,600000,+0.584,+0.794,-2.357,LLLL,LLLL
2420,2021/12/29,16:02:21,800000,+0.586,+0.794,-2.357,LLLL,LLLL
2421,2021/12/29,16:02:22,000000,+0.585,+0.794,-2.360,LLLL,LLLL
2422,2021/12/29,16:02:22,200000,+0.584,+0.795,-2.344,LLLL,LLLL
2423,2021/12/29,16:02:22,400000,+0.586,+0.794,-2.361,LLLL,LLLL
2424,2021/12/29,16:02:22,600000,+0.585,+0.797,-2.353,LLLL,LLLL
2425,2021/12/29,16:02:22,800000,+0.584,+0.791,-2.350,LLLL,LLLL
2426,2021/12/29,16:02:23,000000,+0.585,+0.793,-2.362,LLLL,LLLL
2427,2021/12/29,16:02:23,200000,+0.585,+0.795,-2.347,LLLL,LLLL
2428,2021/12/29,16:02:23,400000,+0.586,+0.795,-2.362,LLLL,LLLL
2429,2021/12/29,16:02:23,600000,+0.586,+0.793,-2.348,LLLL,LLLL
2430,2021/12/29,16:02:23,800000,+0.585,+0.793,-2.353,LLLL,LLLL
2431,2021/12/29,16:02:24,000000,+0.585,+0.796,-2.366,LLLL,LLLL
2432,2021/12/29,16:02:24,200000,+0.584,+0.794,-2.345,LLLL,LLLL
2433,2021/12/29,16:02:24,400000,+0.586,+0.794,-2.356,LLLL,LLLL
2434,2021/12/29,16:02:24,600000,+0.583,+0.793,-2.359,LLLL,LLLL
2435,2021/12/29,16:02:24,800000,+0.585,+0.794,-2.352,LLLL,LLLL
2436,2021/12/29,16:02:25,000000,+0.587,+0.792,-2.360,LLLL,LLLL
2437,2021/12/29,16:02:25,200000,+0.583,+0.797,-2.351,LLLL,LLLL
2438,2021/12/29,16:02:25,400000,+0.584,+0.793,-2.355,LLLL,LLLL
2439,2021/12/29,16:02:25,600000,+0.586,+0.794,-2.357,LLLL,LLLL
2440,2021/12/29,16:02:25,800000,+0.586,+0.792,-2.351,LLLL,LLLL
2441,2021/12/29,16:02:26,000000,+0.586,+0.793,-2.359,LLLL,LLLL
2442,2021/12/29,16:02:26,200000,+0.583,+0.791,-2.353,LLLL,LLLL
2443,2021/12/29,16:02:26,400000,+0.586,+0.792,-2.347,LLLL,LLLL
2444,2021/12/29,16:02:26,600000,+0.585,+0.793,-2.357,LLLL,LLLL
2445,2021/12/29,16:02:26,800000,+0.583,+0.794,-2.353,LLLL,LLLL
2446,2021/12/29,16:02:27,000000,+0.586,+0.791,-2.353,LLLL,LLLL
2447,2021/12/29,16:02:27,200000,+0.585,+0.793,-2.356,LLLL,LLLL
2448,2021/12/29,16:02:27,400000,+0.582,+0.791,-2.353,LLLL,LLLL
2449,2021/12/29,16:02:27,600000,+0.586,+0.795,-2.351,LLLL,LLLL
2450,2021/12/29,16:02:27,800000,+0.586,+0.793,-2.355,LLLL,LLLL
2451,2021/12/29,16:02:28,000000,+0.586,+0.793,-2.354,LLLL,LLLL
2452,2021/12/29,16:02:28,200000,+0.584,+0.792,-2.356,LLLL,LLLL
2453,2021/12/29,16:02:28,400000,+0.585,+0.793,-2.357,LLLL,LLLL
2454,2021/12/29,16:02:28,600000,+0.585,+0.792,-2.354,LLLL,LLLL
2455,2021/12/29,16:02:28,800000,+0.585,+0.794,-2.354,LLLL,LLLL
2456,2021/12/29,16:02:29,000000,+0.584,+0.792,-2.352,LLLL,LLLL
2457,2021/12/29,16:02:29,200000,+0.586,+0.793,-2.347,LLLL,LLLL
2458,2021/12/29,16:02:29,400000,+0.583,+0.794,-2.358,LLLL,LLLL
2459,2021/12/29,16:02:29,600000,+0.583,+0.791,-2.355,LLLL,LLLL
2460,2021/12/29,16:02:29,800000,+0.586,+0.794,-2.355,LLLL,LLLL
2461,2021/12/29,16:02:30,000000,+0.586,+0.790,-2.352,LLLL,LLLL
2462,2021/12/29,16:02:30,200000,+0.582,+0.794,-2.347,LLLL,LLLL
2463,2021/12/29,16:02:30,400000,+0.585,+0.792,-2.356,LLLL,LLLL
2464,2021/12/29,16:02:30,600000,+0.584,+0.792,-2.353,LLLL,LLLL
2465,2021/12/29,16:02:30,800000,+0.584,+0.791,-2.352,LLLL,LLLL
2466,2021/12/29,16:02:31,000000,+0.584,+0.794,-2.351,LLLL,LLLL
2467,2021/12/29,16:02:31,200000,+0.584,+0.794,-2.356,LLLL,LLLL
2468,2021/12/29,16:02:31,400000,+0.584,+0.792,-2.352,LLLL,LLLL
2469,2021/12/29,16:02:31,600000,+0.582,+0.792,-2.352,LLLL,LLLL
2470,2021/12/29,16:02:31,800000,+0.585,+0.789,-2.351,LLLL,LLLL
2471,2021/12/29,16:02:32,000000,+0.582,+0.792,-2.351,LLLL,LLLL
2472,2021/12/29,16:02:32,200000,+0.582,+0.791,-2.354,LLLL,LLLL
2473,2021/12/29,16:02:32,400000,+0.584,+0.793,-2.348,LLLL,LLLL
2474,2021/12/29,16:02:32,600000,+0.585,+0.792,-2.348,LLLL,LLLL
2475,2021/12/29,16:02:32,800000,+0.584,+0.793,-2.357,LLLL,LLLL
2476,2021/12/29,16:02:33,000000,+0.584,+0.791,-2.349,LLLL,LLLL
2477,2021/12/29,16:02:33,200000,+0.585,+0.792,-2.353,LLLL,LLLL
2478,2021/12/29,16:02:33,400000,+0.584,+0.792,-2.348,LLLL,LLLL
2479,2021/12/29,16:02:33,600000,+0.582,+0.791,-2.356,LLLL,LLLL
2480,2021/12/29,16:02:33,800000,+0.583,+0.793,-2.353,LLLL,LLLL
2481,2021/12/29,16:02:34,000000,+0.583,+0.791,-2.343,LLLL,LLLL
2482,2021/12/29,16:02:34,200000,+0.581,+0.793,-2.353,LLLL,LLLL
2483,2021/12/29,16:02:34,400000,+0.583,+0.795,-2.343,LLLL,LLLL
2484,2021/12/29,16:02:34,600000,+0.583,+0.791,-2.357,LLLL,LLLL
2485,2021/12/29,16:02:34,800000,+0.581,+0.792,-2.354,LLLL,LLLL
2486,2021/12/29,16:02:35,000000,+0.585,+0.791,-2.328,LLLL,LLLL
2487,2021/12/29,16:02:35,200000,+0.583,+0.793,-2.366,LLLL,LLLL
2488,2021/12/29,16:02:35,400000,+0.579,+0.793,-2.341,LLLL,LLLL
2489,2021/12/29,16:02:35,600000,+0.586,+0.792,-2.355,LLLL,LLLL
2490,2021/12/29,16:02:35,800000,+0.581,+0.791,-2.352,LLLL,LLLL
2491,2021/12/29,16:02:36,000000,+0.582,+0.791,-2.338,LLLL,LLLL
2492,2021/12/29,16:02:36,200000,+0.581,+0.791,-2.361,LLLL,LLLL
2493,2021/12/29,16:02:36,400000,+0.580,+0.791,-2.350,LLLL,LLLL
2494,2021/12/29,16:02:36,600000,+0.583,+0.791,-2.341,LLLL,LLLL
2495,2021/12/29,16:02:36,800000,+0.581,+0.790,-2.354,LLLL,LLLL
2496,2021/12/29,16:02:37,000000,+0.581,+0.794,-2.345,LLLL,LLLL
2497,2021/12/29,16:02:37,200000,+0.581,+0.789,-2.352,LLLL,LLLL
2498,2021/12/29,16:02:37,400000,+0.583,+0.793,-2.351,LLLL,LLLL
2499,2021/12/29,16:02:37,600000,+0.582,+0.790,-2.342,LLLL,LLLL
2500,2021/12/29,16:02:37,800000,+0.581,+0.791,-2.349,LLLL,LLLL
2501,2021/12/29,16:02:38,000000,+0.582,+0.793,-2.344,LLLL,LLLL
2502,2021/12/29,16:02:38,200000,+0.583,+0.789,-2.348,LLLL,LLLL
2503,2021/12/29,16:02:38,400000,+0.580,+0.791,-2.352,LLLL,LLLL
2504,2021/12/29,16:02:38,600000,+0.581,+0.792,-2.349,LLLL,LLLL
2505,2021/12/29,16:02:38,800000,+0.581,+0.790,-2.347,LLLL,LLLL
2506,2021/12/29,16:02:39,000000,+0.581,+0.789,-2.345,LLLL,LLLL
2507,2021/12/29,16:02:39,200000,+0.582,+0.792,-2.348,LLLL,LLLL
2508,2021/12/29,16:02:39,400000,+0.579,+0.790,-2.348,LLLL,LLLL
2509,2021/12/29,16:02:39,600000,+0.582,+0.792,-2.341,LLLL,LLLL
2510,2021/12/29,16:02:39,800000,+0.580,+0.789,-2.353,LLLL,LLLL
2511,2021/12/29,16:02:40,000000,+0.581,+0.792,-2.343,LLLL,LLLL
2512,2021/12/29,16:02:40,200000,+0.579,+0.788,-2.339,LLLL,LLLL
2513,2021/12/29,16:02:40,400000,+0.580,+0.791,-2.351,LLLL,LLLL
2514,2021/12/29,16:02:40,600000,+0.579,+0.791,-2.342,LLLL,LLLL
2515,2021/12/29,16:02:40,800000,+0.582,+0.790,-2.349,LLLL,LLLL
2516,2021/12/29,16:02:41,000000,+0.577,+0.791,-2.350,LLLL,LLLL
2517,2021/12/29,16:02:41,200000,+0.580,+0.789,-2.338,LLLL,LLLL
2518,2021/12/29,16:02:41,400000,+0.581,+0.790,-2.351,LLLL,LLLL
2519,2021/12/29,16:02:41,600000,+0.579,+0.790,-2.346,LLLL,LLLL
2520,2021/12/29,16:02:41,800000,+0.579,+0.791,-2.346,LLLL,LLLL
2521,2021/12/29,16:02:42,000000,+0.579,+0.790,-2.351,LLLL,LLLL
2522,2021/12/29,16:02:42,200000,+0.580,+0.790,-2.341,LLLL,LLLL
2523,2021/12/29,16:02:42,400000,+0.581,+0.787,-2.346,LLLL,LLLL
2524,2021/12/29,16:02:42,600000,+0.579,+0.790,-2.355,LLLL,LLLL
2525,2021/12/29,16:02:42,800000,+0.580,+0.791,-2.341,LLLL,LLLL
2526,2021/12/29,16:02:43,000000,+0.583,+0.788,-2.348,LLLL,LLLL
2527,2021/12/29,16:02:43,200000,+0.581,+0.791,-2.348,LLLL,LLLL
2528,2021/12/29,16:02:43,400000,+0.580,+0.790,-2.344,LLLL,LLLL
2529,2021/12/29,16:02:43,600000,+0.582,+0.789,-2.347,LLLL,LLLL
2530,2021/12/29,16:02:43,800000,+0.580,+0.787,-2.347,LLLL,LLLL
2531,2021/12/29,16:02:44,000000,+0.578,+0.790,-2.346,LLLL,LLLL
2532,2021/12/29,16:02:44,200000,+0.582,+0.789,-2.345,LLLL,LLLL
2533,2021/12/29,16:02:44,400000,+0.387,+0.528,-1.711,LLLL,LLLL
2534,2021/12/29,16:02:44,600000,+0.112,+0.163,-0.982,LLLL,LLLL
2535,2021/12/29,16:02:44,800000,-0.011,-0.007,-0.795,LLLL,LLLL
2536,2021/12/29,16:02:45,000000,-0.012,-0.006,-0.777,LLLL,LLLL
2537,2021/12/29,16:02:45,200000,-0.009,-0.005,-0.765,LLLL,LLLL
2538,2021/12/29,16:02:45,400000,-0.010,-0.005,-0.776,LLLL,LLLL
2539,2021/12/29,16:02:45,600000,-0.008,-0.009,-0.782,LLLL,LLLL
2540,2021/12/29,16:02:45,800000,-0.010,-0.011,-0.772,LLLL,LLLL
2541,2021/12/29,16:02:46,000000,-0.011,-0.012,-0.788,LLLL,LLLL
2542,2021/12/29,16:02:46,200000,-0.011,-0.011,-0.781,LLLL,LLLL
2543,2021/12/29,16:02:46,400000,-0.009,-0.008,-0.774,LLLL,LLLL
2544,2021/12/29,16:02:46,600000,-0.013,-0.007,-0.775,LLLL,LLLL
2545,2021/12/29,16:02:46,800000,-0.010,-0.007,-0.767,LLLL,LLLL
2546,2021/12/29,16:02:47,000000,-0.009,-0.007,-0.767,LLLL,LLLL
2547,2021/12/29,16:02:47,200000,-0.009,-0.009,-0.786,LLLL,LLLL
2548,2021/12/29,16:02:47,400000,-0.009,-0.010,-0.775,LLLL,LLLL
2549,2021/12/29,16:02:47,600000,-0.011,-0.013,-0.774,LLLL,LLLL
2550,2021/12/29,16:02:47,800000,-0.011,-0.011,-0.785,LLLL,LLLL
2551,2021/12/29,16:02:48,000000,-0.011,-0.010,-0.777,LLLL,LLLL
2552,2021/12/29,16:02:48,200000,-0.011,-0.009,-0.783,LLLL,LLLL
2553,2021/12/29,16:02:48,400000,-0.009,-0.008,-0.777,LLLL,LLLL
2554,2021/12/29,16:02:48,600000,-0.007,-0.009,-0.775,LLLL,LLLL
2555,2021/12/29,16:02:48,800000,-0.011,-0.011,-0.775,LLLL,LLLL
2556,2021/12/29,16:02:49,000000,-0.009,-0.015,-0.777,LLLL,LLLL
2557,2021/12/29,16:02:49,200000,-0.010,-0.012,-0.774,LLLL,LLLL
2558,2021/12/29,16:02:49,400000,-0.009,-0.011,-0.778,LLLL,LLLL
2559,2021/12/29,16:02:49,600000,-0.010,-0.009,-0.777,LLLL,LLLL
2560,2021/12/29,16:02:49,800000,-0.010,-0.008,-0.774,LLLL,LLLL
2561,2021/12/29,16:02:50,000000,-0.009,-0.009,-0.776,LLLL,LLLL
2562,2021/12/29,16:02:50,200000,-0.010,-0.006,-0.776,LLLL,LLLL
2563,2021/12/29,16:02:50,400000,-0.010,-0.007,-0.778,LLLL,LLLL
2564,2021/12/29,16:02:50,600000,-0.010,-0.011,-0.778,LLLL,LLLL
2565,2021/12/29,16:02:50,800000,-0.010,-0.011,-0.777,LLLL,LLLL
2566,2021/12/29,16:02:51,000000,-0.011,-0.010,-0.778,LLLL,LLLL
2567,2021/12/29,16:02:51,200000,-0.011,-0.009,-0.780,LLLL,LLLL
2568,2021/12/29,16:02:51,400000,-0.011,-0.010,-0.776,LLLL,LLLL
2569,2021/12/29,16:02:51,600000,-0.013,-0.007,-0.774,LLLL,LLLL
2570,2021/12/29,16:02:51,800000,-0.014,-0.007,-0.774,LLLL,LLLL
2571,2021/12/29,16:02:52,000000,-0.007,-0.009,-0.776,LLLL,LLLL
2572,2021/12/29,16:02:52,200000,-0.012,-0.010,-0.776,LLLL,LLLL
2573,2021/12/29,16:02:52,400000,-0.012,-0.009,-0.775,LLLL,LLLL
2574,2021/12/29,16:02:52,600000,-0.011,-0.011,-0.779,LLLL,LLLL
2575,2021/12/29,16:02:52,800000,-0.011,-0.009,-0.779,LLLL,LLLL
2576,2021/12/29,16:02:53,000000,-0.015,-0.008,-0.778,LLLL,LLLL
2577,2021/12/29,16:02:53,200000,-0.012,-0.007,-0.777,LLLL,LLLL
2578,2021/12/29,16:02:53,400000,-0.012,-0.009,-0.776,LLLL,LLLL
2579,2021/12/29,16:02:53,600000,-0.012,-0.007,-0.776,LLLL,LLLL
2580,2021/12/29,16:02:53,800000,-0.012,-0.008,-0.779,LLLL,LLLL
2581,2021/12/29,16:02:54,000000,-0.012,-0.008,-0.776,LLLL,LLLL
2582,2021/12/29,16:02:54,200000,-0.012,-0.011,-0.777,LLLL,LLLL
2583,2021/12/29,16:02:54,400000,-0.013,-0.013,-0.778,LLLL,LLLL
2584,2021/12/29,16:02:54,600000,-0.011,-0.012,-0.776,LLLL,LLLL
2585,2021/12/29,16:02:54,800000,-0.010,-0.009,-0.775,LLLL,LLLL
2586,2021/12/29,16:02:55,000000,-0.009,-0.005,-0.777,LLLL,LLLL
2587,2021/12/29,16:02:55,200000,-0.006,-0.008,-0.776,LLLL,LLLL
2588,2021/12/29,16:02:55,400000,-0.011,-0.009,-0.777,LLLL,LLLL
2589,2021/12/29,16:02:55,600000,-0.011,-0.010,-0.776,LLLL,LLLL
2590,2021/12/29,16:02:55,800000,-0.010,-0.011,-0.778,LLLL,LLLL
2591,2021/12/29,16:02:56,000000,-0.008,-0.010,-0.776,LLLL,LLLL
2592,2021/12/29,16:02:56,200000,-0.009,-0.006,-0.777,LLLL,LLLL
2593,2021/12/29,16:02:56,400000,-0.013,-0.006,-0.776,LLLL,LLLL
