Vendor,"GRAPHTEC Corporation"
Model,"GL2000"
Version,"Ver1.10","Rev0001"
MaxChannel, 4CH
Logic/Pulse, Off
TempUnit, C
Sampling interval, 200ms
Total data points,         3025
Trigger, 0
Start time, 2021-12-29,16:42:48
End time, 2021-12-29,16:52:53
Trigger time, 2021-12-29,16:42:48
AMP settings
CH,Signal name,Amp,Input,Range,Filter,Span,,Unit,Color,,,Line Width
CH1, " CH 1", M, DC, 5V, Off, +2.500, -2.500, V, 28, 5, 6, 0
CH2, " CH 2", M, DC, 5V, Off, +2.500, -2.500, V, 0, 13, 23, 0
CH3, " CH 3", M, DC, 5V, Off, +2.500, -2.500, V, 9, 22, 8, 0
Data
Number,Date,Time,us, CH1, CH2, CH3, Alarm,AlarmOut
2274,2021/12/29,16:50:22,600000,+0.900,-0.032,-2.150,LLLL,LLLL
2275,2021/12/29,16:50:22,800000,+0.899,-0.028,-2.158,LLLL,LLLL
2276,2021/12/29,16:50:23,000000,+0.897,-0.030,-2.158,LLLL,LLLL
2277,2021/12/29,16:50:23,200000,+0.898,-0.029,-2.155,LLLL,LLLL
2278,2021/12/29,16:50:23,400000,+0.899,-0.030,-2.156,LLLL,LLLL
2279,2021/12/29,16:50:23,600000,+0.898,-0.030,-2.151,LLLL,LLLL
2280,2021/12/29,16:50:23,800000,+0.900,-0.028,-2.150,LLLL,LLLL
2281,2021/12/29,16:50:24,000000,+0.899,-0.031,-2.157,LLLL,LLLL
2282,2021/12/29,16:50:24,200000,+0.899,-0.029,-2.158,LLLL,LLLL
2283,2021/12/29,16:50:24,400000,+0.900,-0.031,-2.149,LLLL,LLLL
2284,2021/12/29,16:50:24,600000,+0.901,-0.030,-2.153,LLLL,LLLL
2285,2021/12/29,16:50:24,800000,+0.898,-0.027,-2.153,LLLL,LLLL
2286,2021/12/29,16:50:25,000000,+0.898,-0.031,-2.149,LLLL,LLLL
2287,2021/12/29,16:50:25,200000,+0.898,-0.032,-2.151,LLLL,LLLL
2288,2021/12/29,16:50:25,400000,+0.898,-0.030,-2.155,LLLL,LLLL
2289,2021/12/29,16:50:25,600000,+0.897,-0.030,-2.151,LLLL,LLLL
2290,2021/12/29,16:50:25,800000,+0.898,-0.030,-2.149,LLLL,LLLL
2291,2021/12/29,16:50:26,000000,+0.900,-0.032,-2.151,LLLL,LLLL
2292,2021/12/29,16:50:26,200000,+0.898,-0.030,-2.155,LLLL,LLLL
2293,2021/12/29,16:50:26,400000,+0.898,-0.028,-2.162,LLLL,LLLL
2294,2021/12/29,16:50:26,600000,+0.898,-0.033,-2.157,LLLL,LLLL
2295,2021/12/29,16:50:26,800000,+0.897,-0.029,-2.143,LLLL,LLLL
2296,2021/12/29,16:50:27,000000,+0.896,-0.030,-2.151,LLLL,LLLL
2297,2021/12/29,16:50:27,200000,+0.898,-0.030,-2.157,LLLL,LLLL
2298,2021/12/29,16:50:27,400000,+0.900,-0.029,-2.158,LLLL,LLLL
2299,2021/12/29,16:50:27,600000,+0.898,-0.030,-2.154,LLLL,LLLL
2300,2021/12/29,16:50:27,800000,+0.897,-0.030,-2.157,LLLL,LLLL
2301,2021/12/29,16:50:28,000000,+0.898,-0.030,-2.158,LLLL,LLLL
2302,2021/12/29,16:50:28,200000,+0.897,-0.030,-2.157,LLLL,LLLL
2303,2021/12/29,16:50:28,400000,+0.898,-0.028,-2.153,LLLL,LLLL
2304,2021/12/29,16:50:28,600000,+0.898,-0.029,-2.151,LLLL,LLLL
2305,2021/12/29,16:50:28,800000,+0.897,-0.028,-2.158,LLLL,LLLL
2306,2021/12/29,16:50:29,000000,+0.896,-0.027,-2.165,LLLL,LLLL
2307,2021/12/29,16:50:29,200000,+0.898,-0.030,-2.150,LLLL,LLLL
2308,2021/12/29,16:50:29,400000,+0.897,-0.028,-2.152,LLLL,LLLL
2309,2021/12/29,16:50:29,600000,+0.896,-0.028,-2.162,LLLL,LLLL
2310,2021/12/29,16:50:29,800000,+0.898,-0.028,-2.158,LLLL,LLLL
2311,2021/12/29,16:50:30,000000,+0.897,-0.030,-2.146,LLLL,LLLL
2312,2021/12/29,16:50:30,200000,+0.898,-0.028,-2.159,LLLL,LLLL
2313,2021/12/29,16:50:30,400000,+0.895,-0.028,-2.162,LLLL,LLLL
2314,2021/12/29,16:50:30,600000,+0.898,-0.027,-2.154,LLLL,LLLL
2315,2021/12/29,16:50:30,800000,+0.896,-0.029,-2.156,LLLL,LLLL
2316,2021/12/29,16:50:31,000000,+0.896,-0.029,-2.159,LLLL,LLLL
2317,2021/12/29,16:50:31,200000,+0.895,-0.028,-2.148,LLLL,LLLL
2318,2021/12/29,16:50:31,400000,+0.896,-0.026,-2.156,LLLL,LLLL
2319,2021/12/29,16:50:31,600000,+0.897,-0.029,-2.157,LLLL,LLLL
2320,2021/12/29,16:50:31,800000,+0.895,-0.026,-2.154,LLLL,LLLL
2321,2021/12/29,16:50:32,000000,+0.895,-0.030,-2.158,LLLL,LLLL
2322,2021/12/29,16:50:32,200000,+0.896,-0.030,-2.159,LLLL,LLLL
2323,2021/12/29,16:50:32,400000,+0.897,-0.028,-2.146,LLLL,LLLL
2324,2021/12/29,16:50:32,600000,+0.895,-0.030,-2.151,LLLL,LLLL
2325,2021/12/29,16:50:32,800000,+0.896,-0.029,-2.155,LLLL,LLLL
2326,2021/12/29,16:50:33,000000,+0.897,-0.028,-2.152,LLLL,LLLL
2327,2021/12/29,16:50:33,200000,+0.896,-0.030,-2.147,LLLL,LLLL
2328,2021/12/29,16:50:33,400000,+0.895,-0.029,-2.155,LLLL,LLLL
2329,2021/12/29,16:50:33,600000,+0.896,-0.032,-2.159,LLLL,LLLL
2330,2021/12/29,16:50:33,800000,+0.897,-0.032,-2.150,LLLL,LLLL
2331,2021/12/29,16:50:34,000000,+0.894,-0.030,-2.154,LLLL,LLLL
2332,2021/12/29,16:50:34,200000,+0.896,-0.032,-2.153,LLLL,LLLL
2333,2021/12/29,16:50:34,400000,+0.896,-0.033,-2.150,LLLL,LLLL
2334,2021/12/29,16:50:34,600000,+0.895,-0.034,-2.159,LLLL,LLLL
2335,2021/12/29,16:50:34,800000,+0.893,-0.034,-2.155,LLLL,LLLL
2336,2021/12/29,16:50:35,000000,+0.894,-0.032,-2.144,LLLL,LLLL
2337,2021/12/29,16:50:35,200000,+0.893,-0.034,-2.145,LLLL,LLLL
2338,2021/12/29,16:50:35,400000,+0.894,-0.033,-2.159,LLLL,LLLL
2339,2021/12/29,16:50:35,600000,+0.895,-0.032,-2.152,LLLL,LLLL
2340,2021/12/29,16:50:35,800000,+0.894,-0.035,-2.151,LLLL,LLLL
2341,2021/12/29,16:50:36,000000,+0.893,-0.033,-2.155,LLLL,LLLL
2342,2021/12/29,16:50:36,200000,+0.893,-0.034,-2.153,LLLL,LLLL
2343,2021/12/29,16:50:36,400000,+0.894,-0.035,-2.155,LLLL,LLLL
2344,2021/12/29,16:50:36,600000,+0.894,-0.035,-2.159,LLLL,LLLL
2345,2021/12/29,16:50:36,800000,+0.892,-0.034,-2.146,LLLL,LLLL
2346,2021/12/29,16:50:37,000000,+0.894,-0.034,-2.149,LLLL,LLLL
2347,2021/12/29,16:50:37,200000,+0.894,-0.034,-2.161,LLLL,LLLL
2348,2021/12/29,16:50:37,400000,+0.892,-0.034,-2.157,LLLL,LLLL
2349,2021/12/29,16:50:37,600000,+0.894,-0.032,-2.148,LLLL,LLLL
2350,2021/12/29,16:50:37,800000,+0.895,-0.036,-2.149,LLLL,LLLL
2351,2021/12/29,16:50:38,000000,+0.893,-0.034,-2.162,LLLL,LLLL
2352,2021/12/29,16:50:38,200000,+0.891,-0.032,-2.156,LLLL,LLLL
2353,2021/12/29,16:50:38,400000,+0.894,-0.037,-2.143,LLLL,LLLL
2354,2021/12/29,16:50:38,600000,+0.893,-0.033,-2.146,LLLL,LLLL
2355,2021/12/29,16:50:38,800000,+0.891,-0.035,-2.159,LLLL,LLLL
2356,2021/12/29,16:50:39,000000,+0.891,-0.036,-2.158,LLLL,LLLL
2357,2021/12/29,16:50:39,200000,+0.892,-0.037,-2.152,LLLL,LLLL
2358,2021/12/29,16:50:39,400000,+0.893,-0.033,-2.152,LLLL,LLLL
2359,2021/12/29,16:50:39,600000,+0.892,-0.032,-2.154,LLLL,LLLL
2360,2021/12/29,16:50:39,800000,+0.893,-0.036,-2.155,LLLL,LLLL
2361,2021/12/29,16:50:40,000000,+0.893,-0.033,-2.152,LLLL,LLLL
2362,2021/12/29,16:50:40,200000,+0.891,-0.034,-2.156,LLLL,LLLL
2363,2021/12/29,16:50:40,400000,+0.893,-0.035,-2.151,LLLL,LLLL
2364,2021/12/29,16:50:40,600000,+0.894,-0.035,-2.150,LLLL,LLLL
2365,2021/12/29,16:50:40,800000,+0.892,-0.034,-2.155,LLLL,LLLL
2366,2021/12/29,16:50:41,000000,+0.892,-0.033,-2.160,LLLL,LLLL
2367,2021/12/29,16:50:41,200000,+0.890,-0.036,-2.157,LLLL,LLLL
2368,2021/12/29,16:50:41,400000,+0.893,-0.035,-2.154,LLLL,LLLL
2369,2021/12/29,16:50:41,600000,+0.892,-0.032,-2.149,LLLL,LLLL
2370,2021/12/29,16:50:41,800000,+0.892,-0.035,-2.151,LLLL,LLLL
2371,2021/12/29,16:50:42,000000,+0.892,-0.031,-2.156,LLLL,LLLL
2372,2021/12/29,16:50:42,200000,+0.891,-0.033,-2.151,LLLL,LLLL
2373,2021/12/29,16:50:42,400000,+0.893,-0.033,-2.150,LLLL,LLLL
2374,2021/12/29,16:50:42,600000,+0.892,-0.030,-2.155,LLLL,LLLL
2375,2021/12/29,16:50:42,800000,+0.892,-0.032,-2.152,LLLL,LLLL
2376,2021/12/29,16:50:43,000000,+0.891,-0.031,-2.152,LLLL,LLLL
2377,2021/12/29,16:50:43,200000,+0.892,-0.031,-2.156,LLLL,LLLL
2378,2021/12/29,16:50:43,400000,+0.893,-0.030,-2.155,LLLL,LLLL
2379,2021/12/29,16:50:43,600000,+0.892,-0.032,-2.150,LLLL,LLLL
2380,2021/12/29,16:50:43,800000,+0.891,-0.028,-2.151,LLLL,LLLL
2381,2021/12/29,16:50:44,000000,+0.895,-0.030,-2.157,LLLL,LLLL
2382,2021/12/29,16:50:44,200000,+0.892,-0.030,-2.160,LLLL,LLLL
2383,2021/12/29,16:50:44,400000,+0.890,-0.028,-2.156,LLLL,LLLL
2384,2021/12/29,16:50:44,600000,+0.891,-0.030,-2.148,LLLL,LLLL
2385,2021/12/29,16:50:44,800000,+0.893,-0.032,-2.149,LLLL,LLLL
2386,2021/12/29,16:50:45,000000,+0.893,-0.029,-2.156,LLLL,LLLL
2387,2021/12/29,16:50:45,200000,+0.891,-0.029,-2.158,LLLL,LLLL
2388,2021/12/29,16:50:45,400000,+0.893,-0.030,-2.152,LLLL,LLLL
2389,2021/12/29,16:50:45,600000,+0.892,-0.030,-2.152,LLLL,LLLL
2390,2021/12/29,16:50:45,800000,+0.892,-0.028,-2.147,LLLL,LLLL
2391,2021/12/29,16:50:46,000000,+0.892,-0.028,-2.155,LLLL,LLLL
2392,2021/12/29,16:50:46,200000,+0.895,-0.029,-2.155,LLLL,LLLL
2393,2021/12/29,16:50:46,400000,+0.892,-0.026,-2.156,LLLL,LLLL
2394,2021/12/29,16:50:46,600000,+0.892,-0.029,-2.156,LLLL,LLLL
2395,2021/12/29,16:50:46,800000,+0.893,-0.029,-2.155,LLLL,LLLL
2396,2021/12/29,16:50:47,000000,+0.892,-0.030,-2.150,LLLL,LLLL
2397,2021/12/29,16:50:47,200000,+0.891,-0.027,-2.143,LLLL,LLLL
2398,2021/12/29,16:50:47,400000,+0.893,-0.029,-2.133,LLLL,LLLL
2399,2021/12/29,16:50:47,600000,+0.892,-0.030,-2.144,LLLL,LLLL
2400,2021/12/29,16:50:47,800000,+0.890,-0.028,-2.158,LLLL,LLLL
2401,2021/12/29,16:50:48,000000,+0.891,-0.030,-2.159,LLLL,LLLL
2402,2021/12/29,16:50:48,200000,+0.890,-0.028,-2.145,LLLL,LLLL
2403,2021/12/29,16:50:48,400000,+0.892,-0.027,-2.137,LLLL,LLLL
2404,2021/12/29,16:50:48,600000,+0.891,-0.028,-2.140,LLLL,LLLL
2405,2021/12/29,16:50:48,800000,+0.891,-0.027,-2.151,LLLL,LLLL
2406,2021/12/29,16:50:49,000000,+0.891,-0.028,-2.164,LLLL,LLLL
2407,2021/12/29,16:50:49,200000,+0.892,-0.026,-2.163,LLLL,LLLL
2408,2021/12/29,16:50:49,400000,+0.890,-0.027,-2.143,LLLL,LLLL
2409,2021/12/29,16:50:49,600000,+0.892,-0.029,-2.136,LLLL,LLLL
2410,2021/12/29,16:50:49,800000,+0.892,-0.029,-2.145,LLLL,LLLL
2411,2021/12/29,16:50:50,000000,+0.890,-0.027,-2.159,LLLL,LLLL
2412,2021/12/29,16:50:50,200000,+0.890,-0.027,-2.166,LLLL,LLLL
2413,2021/12/29,16:50:50,400000,+0.893,-0.031,-2.160,LLLL,LLLL
2414,2021/12/29,16:50:50,600000,+0.893,-0.027,-2.148,LLLL,LLLL
2415,2021/12/29,16:50:50,800000,+0.890,-0.026,-2.142,LLLL,LLLL
2416,2021/12/29,16:50:51,000000,+0.892,-0.029,-2.152,LLLL,LLLL
2417,2021/12/29,16:50:51,200000,+0.891,-0.030,-2.158,LLLL,LLLL
2418,2021/12/29,16:50:51,400000,+0.891,-0.030,-2.156,LLLL,LLLL
2419,2021/12/29,16:50:51,600000,+0.891,-0.031,-2.159,LLLL,LLLL
2420,2021/12/29,16:50:51,800000,+0.892,-0.031,-2.157,LLLL,LLLL
2421,2021/12/29,16:50:52,000000,+0.890,-0.031,-2.147,LLLL,LLLL
2422,2021/12/29,16:50:52,200000,+0.890,-0.031,-2.143,LLLL,LLLL
2423,2021/12/29,16:50:52,400000,+0.892,-0.035,-2.148,LLLL,LLLL
2424,2021/12/29,16:50:52,600000,+0.891,-0.032,-2.155,LLLL,LLLL
2425,2021/12/29,16:50:52,800000,+0.890,-0.032,-2.151,LLLL,LLLL
2426,2021/12/29,16:50:53,000000,+0.891,-0.033,-2.153,LLLL,LLLL
2427,2021/12/29,16:50:53,200000,+0.893,-0.031,-2.151,LLLL,LLLL
2428,2021/12/29,16:50:53,400000,+0.892,-0.033,-2.149,LLLL,LLLL
2429,2021/12/29,16:50:53,600000,+0.889,-0.030,-2.149,LLLL,LLLL
2430,2021/12/29,16:50:53,800000,+0.891,-0.033,-2.151,LLLL,LLLL
2431,2021/12/29,16:50:54,000000,+0.892,-0.032,-2.153,LLLL,LLLL
2432,2021/12/29,16:50:54,200000,+0.891,-0.030,-2.157,LLLL,LLLL
2433,2021/12/29,16:50:54,400000,+0.892,-0.032,-2.147,LLLL,LLLL
2434,2021/12/29,16:50:54,600000,+0.893,-0.031,-2.151,LLLL,LLLL
2435,2021/12/29,16:50:54,800000,+0.891,-0.030,-2.159,LLLL,LLLL
2436,2021/12/29,16:50:55,000000,+0.892,-0.029,-2.152,LLLL,LLLL
2437,2021/12/29,16:50:55,200000,+0.893,-0.030,-2.148,LLLL,LLLL
2438,2021/12/29,16:50:55,400000,+0.892,-0.030,-2.151,LLLL,LLLL
2439,2021/12/29,16:50:55,600000,+0.893,-0.028,-2.157,LLLL,LLLL
2440,2021/12/29,16:50:55,800000,+0.891,-0.030,-2.157,LLLL,LLLL
2441,2021/12/29,16:50:56,000000,+0.893,-0.032,-2.151,LLLL,LLLL
2442,2021/12/29,16:50:56,200000,+0.891,-0.029,-2.146,LLLL,LLLL
2443,2021/12/29,16:50:56,400000,+0.893,-0.031,-2.151,LLLL,LLLL
2444,2021/12/29,16:50:56,600000,+0.891,-0.029,-2.152,LLLL,LLLL
2445,2021/12/29,16:50:56,800000,+0.891,-0.030,-2.155,LLLL,LLLL
2446,2021/12/29,16:50:57,000000,+0.890,-0.031,-2.156,LLLL,LLLL
2447,2021/12/29,16:50:57,200000,+0.891,-0.029,-2.150,LLLL,LLLL
2448,2021/12/29,16:50:57,400000,+0.891,-0.030,-2.151,LLLL,LLLL
2449,2021/12/29,16:50:57,600000,+0.891,-0.027,-2.149,LLLL,LLLL
2450,2021/12/29,16:50:57,800000,+0.890,-0.030,-2.157,LLLL,LLLL
2451,2021/12/29,16:50:58,000000,+0.892,-0.028,-2.152,LLLL,LLLL
2452,2021/12/29,16:50:58,200000,+0.893,-0.027,-2.149,LLLL,LLLL
2453,2021/12/29,16:50:58,400000,+0.889,-0.028,-2.143,LLLL,LLLL
2454,2021/12/29,16:50:58,600000,+0.889,-0.029,-2.152,LLLL,LLLL
2455,2021/12/29,16:50:58,800000,+0.888,-0.031,-2.148,LLLL,LLLL
2456,2021/12/29,16:50:59,000000,+0.889,-0.026,-2.143,LLLL,LLLL
2457,2021/12/29,16:50:59,200000,+0.887,-0.031,-2.154,LLLL,LLLL
2458,2021/12/29,16:50:59,400000,+0.887,-0.029,-2.148,LLLL,LLLL
2459,2021/12/29,16:50:59,600000,+0.888,-0.028,-2.147,LLLL,LLLL
2460,2021/12/29,16:50:59,800000,+0.888,-0.028,-2.150,LLLL,LLLL
2461,2021/12/29,16:51:00,000000,+0.888,-0.027,-2.155,LLLL,LLLL
2462,2021/12/29,16:51:00,200000,+0.890,-0.030,-2.152,LLLL,LLLL
2463,2021/12/29,16:51:00,400000,+0.886,-0.029,-2.152,LLLL,LLLL
2464,2021/12/29,16:51:00,600000,+0.888,-0.027,-2.147,LLLL,LLLL
2465,2021/12/29,16:51:00,800000,+0.888,-0.029,-2.155,LLLL,LLLL
2466,2021/12/29,16:51:01,000000,+0.889,-0.031,-2.161,LLLL,LLLL
2467,2021/12/29,16:51:01,200000,+0.886,-0.029,-2.153,LLLL,LLLL
2468,2021/12/29,16:51:01,400000,+0.887,-0.029,-2.147,LLLL,LLLL
2469,2021/12/29,16:51:01,600000,+0.889,-0.032,-2.143,LLLL,LLLL
2470,2021/12/29,16:51:01,800000,+0.888,-0.029,-2.155,LLLL,LLLL
2471,2021/12/29,16:51:02,000000,+0.887,-0.028,-2.146,LLLL,LLLL
2472,2021/12/29,16:51:02,200000,+0.889,-0.030,-2.147,LLLL,LLLL
2473,2021/12/29,16:51:02,400000,+0.891,-0.030,-2.148,LLLL,LLLL
2474,2021/12/29,16:51:02,600000,+0.889,-0.030,-2.154,LLLL,LLLL
2475,2021/12/29,16:51:02,800000,+0.889,-0.029,-2.161,LLLL,LLLL
2476,2021/12/29,16:51:03,000000,+0.889,-0.030,-2.151,LLLL,LLLL
2477,2021/12/29,16:51:03,200000,+0.889,-0.029,-2.143,LLLL,LLLL
2478,2021/12/29,16:51:03,400000,+0.888,-0.029,-2.143,LLLL,LLLL
2479,2021/12/29,16:51:03,600000,+0.890,-0.030,-2.153,LLLL,LLLL
2480,2021/12/29,16:51:03,800000,+0.890,-0.028,-2.153,LLLL,LLLL
2481,2021/12/29,16:51:04,000000,+0.890,-0.027,-2.148,LLLL,LLLL
2482,2021/12/29,16:51:04,200000,+0.889,-0.029,-2.144,LLLL,LLLL
2483,2021/12/29,16:51:04,400000,+0.891,-0.027,-2.144,LLLL,LLLL
2484,2021/12/29,16:51:04,600000,+0.888,-0.029,-2.144,LLLL,LLLL
2485,2021/12/29,16:51:04,800000,+0.890,-0.027,-2.147,LLLL,LLLL
2486,2021/12/29,16:51:05,000000,+0.890,-0.029,-2.155,LLLL,LLLL
2487,2021/12/29,16:51:05,200000,+0.890,-0.025,-2.144,LLLL,LLLL
2488,2021/12/29,16:51:05,400000,+0.888,-0.026,-2.143,LLLL,LLLL
2489,2021/12/29,16:51:05,600000,+0.889,-0.028,-2.156,LLLL,LLLL
2490,2021/12/29,16:51:05,800000,+0.889,-0.028,-2.157,LLLL,LLLL
2491,2021/12/29,16:51:06,000000,+0.890,-0.029,-2.153,LLLL,LLLL
2492,2021/12/29,16:51:06,200000,+0.890,-0.029,-2.143,LLLL,LLLL
2493,2021/12/29,16:51:06,400000,+0.892,-0.029,-2.155,LLLL,LLLL
2494,2021/12/29,16:51:06,600000,+0.890,-0.026,-2.157,LLLL,LLLL
2495,2021/12/29,16:51:06,800000,+0.889,-0.022,-2.151,LLLL,LLLL
2496,2021/12/29,16:51:07,000000,+0.887,-0.026,-2.141,LLLL,LLLL
2497,2021/12/29,16:51:07,200000,+0.889,-0.023,-2.154,LLLL,LLLL
2498,2021/12/29,16:51:07,400000,+0.889,-0.025,-2.159,LLLL,LLLL
2499,2021/12/29,16:51:07,600000,+0.887,-0.025,-2.153,LLLL,LLLL
2500,2021/12/29,16:51:07,800000,+0.887,-0.024,-2.146,LLLL,LLLL
2501,2021/12/29,16:51:08,000000,+0.892,-0.023,-2.144,LLLL,LLLL
2502,2021/12/29,16:51:08,200000,+0.888,-0.025,-2.151,LLLL,LLLL
2503,2021/12/29,16:51:08,400000,+0.890,-0.023,-2.148,LLLL,LLLL
2504,2021/12/29,16:51:08,600000,+0.893,-0.026,-2.142,LLLL,LLLL
2505,2021/12/29,16:51:08,800000,+0.891,-0.025,-2.141,LLLL,LLLL
2506,2021/12/29,16:51:09,000000,+0.890,-0.024,-2.145,LLLL,LLLL
2507,2021/12/29,16:51:09,200000,+0.891,-0.025,-2.156,LLLL,LLLL
2508,2021/12/29,16:51:09,400000,+0.892,-0.020,-2.154,LLLL,LLLL
2509,2021/12/29,16:51:09,600000,+0.890,-0.024,-2.150,LLLL,LLLL
2510,2021/12/29,16:51:09,800000,+0.891,-0.022,-2.142,LLLL,LLLL
2511,2021/12/29,16:51:10,000000,+0.890,-0.025,-2.144,LLLL,LLLL
2512,2021/12/29,16:51:10,200000,+0.889,-0.024,-2.149,LLLL,LLLL
2513,2021/12/29,16:51:10,400000,+0.891,-0.022,-2.141,LLLL,LLLL
2514,2021/12/29,16:51:10,600000,+0.892,-0.026,-2.143,LLLL,LLLL
2515,2021/12/29,16:51:10,800000,+0.891,-0.023,-2.146,LLLL,LLLL
2516,2021/12/29,16:51:11,000000,+0.891,-0.025,-2.148,LLLL,LLLL
2517,2021/12/29,16:51:11,200000,+0.892,-0.022,-2.144,LLLL,LLLL
2518,2021/12/29,16:51:11,400000,+0.893,-0.022,-2.156,LLLL,LLLL
2519,2021/12/29,16:51:11,600000,+0.892,-0.025,-2.158,LLLL,LLLL
2520,2021/12/29,16:51:11,800000,+0.893,-0.023,-2.152,LLLL,LLLL
2521,2021/12/29,16:51:12,000000,+0.892,-0.024,-2.143,LLLL,LLLL
2522,2021/12/29,16:51:12,200000,+0.893,-0.023,-2.142,LLLL,LLLL
2523,2021/12/29,16:51:12,400000,+0.895,-0.022,-2.144,LLLL,LLLL
2524,2021/12/29,16:51:12,600000,+0.892,-0.022,-2.151,LLLL,LLLL
2525,2021/12/29,16:51:12,800000,+0.895,-0.024,-2.155,LLLL,LLLL
2526,2021/12/29,16:51:13,000000,+0.892,-0.020,-2.164,LLLL,LLLL
2527,2021/12/29,16:51:13,200000,+0.891,-0.024,-2.155,LLLL,LLLL
2528,2021/12/29,16:51:13,400000,+0.894,-0.021,-2.145,LLLL,LLLL
2529,2021/12/29,16:51:13,600000,+0.893,-0.025,-2.141,LLLL,LLLL
2530,2021/12/29,16:51:13,800000,+0.892,-0.025,-2.153,LLLL,LLLL
2531,2021/12/29,16:51:14,000000,+0.892,-0.023,-2.158,LLLL,LLLL
2532,2021/12/29,16:51:14,200000,+0.895,-0.024,-2.154,LLLL,LLLL
2533,2021/12/29,16:51:14,400000,+0.895,-0.019,-2.145,LLLL,LLLL
2534,2021/12/29,16:51:14,600000,+0.894,-0.022,-2.149,LLLL,LLLL
2535,2021/12/29,16:51:14,800000,+0.893,-0.021,-2.157,LLLL,LLLL
2536,2021/12/29,16:51:15,000000,+0.559,-0.007,-1.548,LLLL,LLLL
2537,2021/12/29,16:51:15,200000,+0.206,+0.006,-0.955,LLLL,LLLL
2538,2021/12/29,16:51:15,400000,+0.014,-0.001,-0.789,LLLL,LLLL
2539,2021/12/29,16:51:15,600000,+0.014,-0.003,-0.787,LLLL,LLLL
2540,2021/12/29,16:51:15,800000,+0.014,-0.005,-0.764,LLLL,LLLL
2541,2021/12/29,16:51:16,000000,+0.010,-0.001,-0.768,LLLL,LLLL
2542,2021/12/29,16:51:16,200000,+0.013,-0.002,-0.776,LLLL,LLLL
2543,2021/12/29,16:51:16,400000,+0.014,+0.003,-0.778,LLLL,LLLL
2544,2021/12/29,16:51:16,600000,+0.010,+0.004,-0.772,LLLL,LLLL
2545,2021/12/29,16:51:16,800000,+0.013,+0.001,-0.772,LLLL,LLLL
2546,2021/12/29,16:51:17,000000,+0.011,+0.002,-0.779,LLLL,LLLL
2547,2021/12/29,16:51:17,200000,+0.011,-0.003,-0.778,LLLL,LLLL
2548,2021/12/29,16:51:17,400000,+0.013,-0.003,-0.770,LLLL,LLLL
2549,2021/12/29,16:51:17,600000,+0.013,-0.002,-0.768,LLLL,LLLL
2550,2021/12/29,16:51:17,800000,+0.013,-0.001,-0.784,LLLL,LLLL
2551,2021/12/29,16:51:18,000000,+0.013,+0.003,-0.763,LLLL,LLLL
2552,2021/12/29,16:51:18,200000,+0.013,+0.001,-0.767,LLLL,LLLL
2553,2021/12/29,16:51:18,400000,+0.013,+0.002,-0.787,LLLL,LLLL
2554,2021/12/29,16:51:18,600000,+0.013,-0.002,-0.784,LLLL,LLLL
2555,2021/12/29,16:51:18,800000,+0.013,-0.002,-0.753,LLLL,LLLL
2556,2021/12/29,16:51:19,000000,+0.014,-0.001,-0.770,LLLL,LLLL
2557,2021/12/29,16:51:19,200000,+0.013,-0.003,-0.775,LLLL,LLLL
2558,2021/12/29,16:51:19,400000,+0.013,+0.002,-0.770,LLLL,LLLL
2559,2021/12/29,16:51:19,600000,+0.015,-0.001,-0.771,LLLL,LLLL
2560,2021/12/29,16:51:19,800000,+0.013,+0.002,-0.773,LLLL,LLLL
2561,2021/12/29,16:51:20,000000,+0.015,+0.002,-0.774,LLLL,LLLL
2562,2021/12/29,16:51:20,200000,+0.012,+0.002,-0.775,LLLL,LLLL
2563,2021/12/29,16:51:20,400000,+0.015,+0.000,-0.775,LLLL,LLLL
2564,2021/12/29,16:51:20,600000,+0.017,-0.002,-0.774,LLLL,LLLL
2565,2021/12/29,16:51:20,800000,+0.013,+0.003,-0.774,LLLL,LLLL
2566,2021/12/29,16:51:21,000000,+0.015,+0.000,-0.775,LLLL,LLLL
2567,2021/12/29,16:51:21,200000,+0.016,+0.003,-0.774,LLLL,LLLL
2568,2021/12/29,16:51:21,400000,+0.014,+0.001,-0.773,LLLL,LLLL
2569,2021/12/29,16:51:21,600000,+0.012,+0.003,-0.772,LLLL,LLLL
2570,2021/12/29,16:51:21,800000,+0.016,+0.001,-0.775,LLLL,LLLL
2571,2021/12/29,16:51:22,000000,+0.013,+0.003,-0.774,LLLL,LLLL
2572,2021/12/29,16:51:22,200000,+0.013,+0.001,-0.775,LLLL,LLLL
2573,2021/12/29,16:51:22,400000,+0.015,+0.001,-0.777,LLLL,LLLL
2574,2021/12/29,16:51:22,600000,+0.012,+0.001,-0.775,LLLL,LLLL
2575,2021/12/29,16:51:22,800000,+0.013,+0.001,-0.775,LLLL,LLLL
2576,2021/12/29,16:51:23,000000,+0.017,+0.003,-0.775,LLLL,LLLL
2577,2021/12/29,16:51:23,200000,+0.013,+0.002,-0.774,LLLL,LLLL
2578,2021/12/29,16:51:23,400000,+0.013,+0.005,-0.776,LLLL,LLLL
2579,2021/12/29,16:51:23,600000,+0.011,+0.001,-0.773,LLLL,LLLL
2580,2021/12/29,16:51:23,800000,+0.011,+0.002,-0.774,LLLL,LLLL
2581,2021/12/29,16:51:24,000000,+0.011,+0.000,-0.775,LLLL,LLLL
2582,2021/12/29,16:51:24,200000,+0.012,+0.002,-0.774,LLLL,LLLL
